Order ID;Order Date;Order Priority;Order Quantity;Sales;Ship Mode;Shipping Cost;Province;Customer Segment;Product Category;Product Sub-Category;Product Container;Ship Date;
47909;08.03.2017;Medium;22;235,68;Regular Air;5;New Brunswick;Home Office;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;09.03.2017;
46597;30.12.2016;Not Specified;47;8791,75;Regular Air;9,6;Quebec;Consumer;Technology;Telephones and Communication;Small Box;30.12.2016;
36101;20.08.2019;High;3;477,27;Delivery Truck;57,2;Alberta;Corporate;Furniture;Bookcases;Jumbo Box;21.08.2019;
13090;25.07.2017;Not Specified;15;160,71;Regular Air;4,7;Yukon;Corporate;Office Supplies;Paper;Wrap Bag;26.07.2017;
47591;01.01.2019;Critical;27;298,96;Regular Air;7,4;Yukon;Small Business;Office Supplies;Storage & Organization;Small Box;02.01.2019;
6054;07.09.2018;Low;43;688,34;Express Air;11,4;Yukon;Corporate;Office Supplies;Storage & Organization;Small Box;12.09.2018;
39076;10.12.2016;Critical;41;238,24;Regular Air;6,7;Quebec;Corporate;Office Supplies;Paper;Small Box;11.12.2016;
8994;06.04.2016;Low;36;1522,98;Regular Air;21,4;Prince Edward Island;Corporate;Technology;Computer Peripherals;Small Box;08.04.2016;
6112;22.08.2016;Medium;31;1876,74;Regular Air;6,3;Saskachewan;Corporate;Technology;Telephones and Communication;Small Box;23.08.2016;
22119;23.07.2016;Low;20;1005,15;Regular Air;21,4;British Columbia;Corporate;Office Supplies;Appliances;Small Box;28.07.2016;
50725;22.11.2017;Medium;19;2612,02;Regular Air;9,6;New Brunswick;Consumer;Technology;Telephones and Communication;Small Box;24.11.2017;
38498;27.04.2019;Critical;30;3525,81;Regular Air;2,1;Ontario;Corporate;Technology;Computer Peripherals;Small Pack;29.04.2019;
39330;16.07.2017;Critical;29;197,7;Express Air;5,7;Ontario;Corporate;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;17.07.2017;
32675;02.11.2016;High;20;7345,75;Delivery Truck;64,2;Saskachewan;Corporate;Furniture;Tables;Jumbo Drum;03.11.2016;
10022;03.03.2016;Low;1;13,03;Regular Air;2,4;Northwest Territories;Small Business;Office Supplies;Paper;Wrap Bag;03.03.2016;
12580;12.01.2017;Low;43;150,57;Regular Air;4,2;Quebec;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;14.01.2017;
34432;06.04.2016;Not Specified;20;261,5;Regular Air;0,5;Manitoba;Home Office;Office Supplies;Labels;Small Box;07.04.2016;
35361;05.04.2016;Medium;40;799,22;Express Air;9,7;British Columbia;Home Office;Office Supplies;Paper;Small Box;06.04.2016;
515;27.08.2017;Not Specified;19;421,8689;Regular Air;6,4;Nunavut;Consumer;Office Supplies;Appliances;Medium Box;29.08.2017;
21827;09.11.2019;Not Specified;25;1446,4;Regular Air;14,1;Yukon;Corporate;Office Supplies;Appliances;Small Box;11.11.2019;
48192;15.12.2016;Critical;15;2437,11;Delivery Truck;38,6;British Columbia;Consumer;Furniture;Bookcases;Jumbo Box;16.12.2016;
23559;17.07.2017;Low;14;455,47;Express Air;1,6;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;24.07.2017;
481;07.10.2019;High;44;4825,03;Regular Air;5,6;British Columbia;Home Office;Technology;Telephones and Communication;Small Box;09.10.2019;
50850;05.05.2016;Critical;2;1008,3894;Delivery Truck;80,5;Manitoba;Small Business;Furniture;Tables;Jumbo Box;06.05.2016;
43367;08.03.2017;Critical;18;1307,13;Regular Air;37,5;Ontario;Small Business;Office Supplies;Storage & Organization;Large Box;08.03.2017;
19745;18.12.2019;High;2;68,44;Regular Air;2,1;Alberta;Small Business;Technology;Computer Peripherals;Small Pack;20.12.2019;
42981;29.05.2016;Critical;4;3756,58;Regular Air;21,4;Northwest Territories;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;31.05.2016;
57600;11.11.2019;Critical;32;2013,87;Regular Air;11;Northwest Territories;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;13.11.2019;
49443;22.01.2018;High;41;423,88;Regular Air;5,2;Quebec;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;23.01.2018;
50278;24.05.2017;High;20;2349,24;Delivery Truck;64,2;Northwest Territories;Corporate;Furniture;Tables;Jumbo Drum;26.05.2017;
38176;14.08.2017;High;48;458,35;Express Air;2,4;New Brunswick;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;16.08.2017;
48452;08.10.2017;High;19;1905,79;Regular Air;21,4;Nova Scotia;Corporate;Technology;Computer Peripherals;Small Box;08.10.2017;
33478;13.06.2017;High;21;134,71;Express Air;3,3;Quebec;Consumer;Office Supplies;Paper;Wrap Bag;15.06.2017;
47520;06.10.2016;Not Specified;36;297,33;Regular Air;6,6;Nova Scotia;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;08.10.2016;
6050;27.03.2017;Low;3;280,28;Delivery Truck;36;Quebec;Small Business;Technology;Office Machines;Jumbo Drum;03.04.2017;
18788;01.10.2016;Not Specified;27;605,75;Regular Air;12;Prince Edward Island;Corporate;Furniture;Office Furnishings;Large Box;02.10.2016;
17956;04.08.2017;Critical;40;1677,24;Express Air;5,4;Ontario;Corporate;Office Supplies;Paper;Wrap Bag;07.08.2017;
31297;18.08.2019;Low;39;727,55;Regular Air;9,3;British Columbia;Corporate;Office Supplies;Pens & Art Supplies;Small Box;25.08.2019;
54115;06.01.2019;Low;39;210,91;Regular Air;5,3;Manitoba;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;11.01.2019;
30567;14.01.2016;Not Specified;14;66,98;Regular Air;1;Saskachewan;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;15.01.2016;
58181;07.10.2019;Not Specified;5;38,9801;Regular Air;7,7;Saskachewan;Corporate;Office Supplies;Paper;Small Box;09.10.2019;
18917;03.05.2019;Critical;14;30,84;Regular Air;1,6;Ontario;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;05.05.2019;
44391;10.01.2016;Not Specified;16;120,71;Regular Air;9,8;Alberta;Corporate;Office Supplies;Paper;Small Box;11.01.2016;
4960;24.02.2018;Low;30;8949,11;Delivery Truck;69,3;Newfoundland;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;28.02.2018;
31233;23.09.2018;Low;19;4543,15;Regular Air;73,8;Yukon;Home Office;Furniture;Tables;Large Box;02.10.2018;
10951;06.11.2019;Not Specified;14;724,85;Regular Air;23,8;Saskachewan;Corporate;Furniture;Office Furnishings;Large Box;06.11.2019;
28999;10.01.2016;High;34;1259,925;Regular Air;2,1;Ontario;Corporate;Technology;Computer Peripherals;Small Pack;11.01.2016;
12579;15.06.2018;Not Specified;5;75,2531;Regular Air;2,1;British Columbia;Home Office;Office Supplies;Paper;Wrap Bag;15.06.2018;
20098;07.12.2018;Medium;11;196,15;Regular Air;10,1;Nova Scotia;Consumer;Technology;Office Machines;Small Box;09.12.2018;
18085;24.09.2018;High;23;8696,44;Delivery Truck;43;Ontario;Corporate;Furniture;Tables;Jumbo Box;26.09.2018;
9473;11.10.2019;Not Specified;3;34,19;Regular Air;9,6;Saskachewan;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;13.10.2019;
12641;21.02.2018;Low;24;3925,4;Regular Air;7,6;Alberta;Home Office;Office Supplies;Storage & Organization;Small Box;25.02.2018;
40870;10.12.2018;Critical;28;156,9583;Regular Air;5,7;Quebec;Corporate;Furniture;Office Furnishings;Small Box;12.12.2018;
25443;22.09.2019;Medium;33;610,16;Regular Air;12,1;Saskachewan;Corporate;Technology;Office Machines;Medium Box;22.09.2019;
47872;11.06.2016;Critical;38;1879,21;Regular Air;5,5;British Columbia;Home Office;Office Supplies;Appliances;Medium Box;13.06.2016;
44614;13.06.2017;Low;18;59,22;Express Air;5,4;Ontario;Corporate;Office Supplies;Appliances;Small Box;17.06.2017;
24132;05.07.2016;Low;12;51,14;Regular Air;7,3;British Columbia;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;14.07.2016;
12261;22.10.2017;Low;19;301,46;Regular Air;3,7;Ontario;Corporate;Office Supplies;Appliances;Small Box;27.10.2017;
11495;03.07.2018;High;6;1033,29;Delivery Truck;46,8;Northwest Territories;Corporate;Furniture;Tables;Jumbo Box;04.07.2018;
53152;04.03.2016;Medium;5;198,8;Regular Air;8,1;Ontario;Corporate;Technology;Computer Peripherals;Small Box;06.03.2016;
56550;07.04.2018;Not Specified;33;693,11;Regular Air;6,2;Ontario;Home Office;Office Supplies;Paper;Small Box;10.04.2018;
50145;25.02.2018;High;18;348,37;Regular Air;3,9;Saskachewan;Corporate;Furniture;Office Furnishings;Wrap Bag;26.02.2018;
35201;03.06.2017;Low;18;226,24;Regular Air;7;Quebec;Home Office;Technology;Computer Peripherals;Small Box;10.06.2017;
33317;10.05.2016;High;13;644,59;Regular Air;1,3;British Columbia;Consumer;Technology;Telephones and Communication;Small Pack;12.05.2016;
13923;08.07.2019;High;39;235,5;Regular Air;52,4;Yukon;Home Office;Office Supplies;Appliances;Large Box;10.07.2019;
33959;30.07.2016;Critical;23;393,26;Delivery Truck;29,7;Nova Scotia;Corporate;Furniture;Tables;Jumbo Box;31.07.2016;
55298;01.08.2016;Critical;1;394,47;Delivery Truck;69,3;Northwest Territories;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;02.08.2016;
16481;17.02.2018;Low;50;3305,29;Regular Air;14,1;Yukon;Corporate;Office Supplies;Appliances;Small Box;22.02.2018;
28774;01.01.2016;High;32;192,99;Regular Air;5;Ontario;Small Business;Office Supplies;Storage & Organization;Small Box;02.01.2016;
32131;26.12.2017;Critical;34;135,48;Regular Air;0,8;Ontario;Small Business;Office Supplies;Rubber Bands;Wrap Bag;28.12.2017;
19264;28.09.2018;High;23;115,29;Regular Air;1,6;Yukon;Consumer;Office Supplies;Paper;Wrap Bag;29.09.2018;
6656;14.05.2016;Critical;45;1928,14;Regular Air;11,3;Ontario;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;14.05.2016;
8646;08.04.2016;High;26;1063,87;Express Air;7;Manitoba;Consumer;Technology;Computer Peripherals;Small Box;10.04.2016;
21314;01.11.2016;Low;40;3391,89;Delivery Truck;44,6;New Brunswick;Home Office;Furniture;Tables;Jumbo Box;08.11.2016;
33764;09.02.2018;Critical;31;241,98;Regular Air;2,5;Quebec;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;10.02.2018;
35584;02.05.2018;Medium;15;160,8531;Express Air;10,1;Ontario;Corporate;Office Supplies;Storage & Organization;Small Box;02.05.2018;
18757;22.05.2019;Low;5;42,69;Regular Air;10,6;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;27.05.2019;
19653;11.09.2019;Not Specified;34;134,2422;Regular Air;5,9;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;11.09.2019;
36548;29.10.2017;Low;8;48,14;Regular Air;8,1;Alberta;Corporate;Office Supplies;Paper;Small Box;31.10.2017;
21860;28.04.2019;Critical;9;78,86;Express Air;4,3;Saskachewan;Consumer;Furniture;Office Furnishings;Wrap Bag;29.04.2019;
27778;01.09.2018;Critical;1;248,9569;Regular Air;16,1;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;03.09.2018;
1539;08.03.2018;Low;33;547,66;Regular Air;14,1;Nunavut;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;10.03.2018;
9123;25.06.2017;Critical;27;411,843;Express Air;10;British Columbia;Consumer;Office Supplies;Storage & Organization;Small Box;26.06.2017;
18598;05.08.2017;Critical;46;5151,1084;Regular Air;22,7;British Columbia;Home Office;Furniture;Office Furnishings;Large Box;07.08.2017;
39430;12.06.2016;Low;29;939,43;Regular Air;7;Ontario;Corporate;Technology;Computer Peripherals;Small Box;16.06.2016;
32355;19.05.2016;Not Specified;50;379,8821;Regular Air;5,5;Alberta;Home Office;Office Supplies;Paper;Small Box;21.05.2016;
9027;01.09.2018;Low;30;998,19;Regular Air;1,1;Prince Edward Island;Consumer;Technology;Telephones and Communication;Small Pack;10.09.2018;
59015;26.05.2019;Medium;32;1778,69;Regular Air;6,2;Ontario;Small Business;Office Supplies;Paper;Small Box;28.05.2019;
7269;13.09.2016;Medium;29;1827,55;Regular Air;4,3;New Brunswick;Consumer;Technology;Telephones and Communication;Small Box;14.09.2016;
17287;04.04.2018;High;38;6199,0022;Regular Air;15;Alberta;Home Office;Technology;Office Machines;Medium Box;05.04.2018;
18147;16.07.2016;Not Specified;42;87,77;Regular Air;1,6;Yukon;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;17.07.2016;
18464;28.03.2019;High;41;86,18;Regular Air;0,8;Nova Scotia;Small Business;Office Supplies;Rubber Bands;Wrap Bag;30.03.2019;
30884;25.09.2017;Low;6;816,89;Delivery Truck;85,8;Nova Scotia;Corporate;Furniture;Tables;Jumbo Box;30.09.2017;
14368;09.09.2018;High;37;1303,3456;Regular Air;9,6;Ontario;Consumer;Office Supplies;Pens & Art Supplies;Small Pack;11.09.2018;
39876;13.04.2019;High;41;5350,93;Delivery Truck;55,6;Manitoba;Consumer;Furniture;Tables;Jumbo Box;15.04.2019;
54692;04.03.2017;Medium;16;46,71;Regular Air;1;British Columbia;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;04.03.2017;
4166;26.02.2017;Low;19;148,57;Regular Air;6,5;Saskachewan;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;26.02.2017;
29478;08.04.2017;High;15;291,99;Regular Air;1,1;Manitoba;Consumer;Technology;Telephones and Communication;Wrap Bag;11.04.2017;
22887;17.11.2017;Not Specified;34;9744,7789;Regular Air;26,2;Saskachewan;Home Office;Furniture;Chairs & Chairmats;Large Box;18.11.2017;
13764;12.07.2018;Medium;31;132,6051;Regular Air;1;Ontario;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;13.07.2018;
36833;11.07.2019;Low;25;197,22;Regular Air;7,8;Ontario;Home Office;Office Supplies;Paper;Small Box;18.07.2019;
15078;08.11.2017;High;33;221,5007;Regular Air;5,3;Ontario;Corporate;Office Supplies;Paper;Small Box;09.11.2017;
55270;21.01.2017;Medium;1;37,6;Regular Air;6,7;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;22.01.2017;
2976;08.12.2017;Not Specified;30;15219,49;Delivery Truck;27,8;Nunavut;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;10.12.2017;
36608;27.09.2018;Low;40;883,61;Regular Air;3,1;Alberta;Small Business;Office Supplies;Pens & Art Supplies;Small Pack;01.10.2018;
52160;02.07.2018;Critical;6;675,7;Regular Air;8,6;Manitoba;Corporate;Technology;Telephones and Communication;Small Box;04.07.2018;
3393;02.07.2018;High;7;136,68;Express Air;4,3;Nova Scotia;Consumer;Technology;Computer Peripherals;Small Box;03.07.2018;
9926;10.10.2016;High;25;169,95;Regular Air;6,3;Ontario;Home Office;Furniture;Office Furnishings;Medium Box;12.10.2016;
51205;10.12.2019;High;5;241,52;Regular Air;10,5;Ontario;Home Office;Office Supplies;Envelopes;Small Box;11.12.2019;
32038;16.06.2016;Low;26;366,368;Express Air;7,4;Quebec;Consumer;Office Supplies;Appliances;Medium Box;18.06.2016;
34913;21.11.2018;Medium;15;115,16;Regular Air;5,9;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;23.11.2018;
34086;29.04.2019;High;41;2409,5474;Regular Air;2,7;Ontario;Consumer;Technology;Telephones and Communication;Small Box;01.05.2019;
43330;26.04.2016;Not Specified;40;2360,1616;Regular Air;9,6;Northwest Territories;Home Office;Technology;Telephones and Communication;Small Box;27.04.2016;
52068;12.01.2019;Not Specified;21;1302,73;Delivery Truck;39,2;Saskachewan;Corporate;Furniture;Bookcases;Jumbo Box;13.01.2019;
4578;12.09.2019;Low;15;315,29;Regular Air;7,1;Manitoba;Corporate;Furniture;Office Furnishings;Small Pack;19.09.2019;
46884;17.01.2016;Medium;18;139,22;Regular Air;1,5;Saskachewan;Corporate;Office Supplies;Envelopes;Small Box;19.01.2016;
9574;29.07.2018;Medium;40;465,04;Regular Air;7,7;Prince Edward Island;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;30.07.2018;
36609;13.05.2016;Not Specified;8;48,9311;Regular Air;5,9;Nova Scotia;Home Office;Office Supplies;Paper;Small Box;15.05.2016;
5346;24.12.2017;Critical;34;3138,3;Regular Air;60,1;British Columbia;Home Office;Furniture;Office Furnishings;Medium Box;25.12.2017;
10436;01.01.2018;Low;24;148,4625;Regular Air;1,1;Quebec;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;08.01.2018;
49349;31.05.2018;High;23;1757,44;Delivery Truck;64,2;Ontario;Home Office;Office Supplies;Appliances;Jumbo Drum;02.06.2018;
38628;28.10.2018;Low;23;714,76;Regular Air;1,3;New Brunswick;Small Business;Technology;Telephones and Communication;Small Pack;02.11.2018;
28291;03.03.2016;Critical;14;4227,14;Delivery Truck;61;Saskachewan;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;04.03.2016;
36133;19.08.2018;Medium;6;137,56;Regular Air;9,3;Ontario;Consumer;Office Supplies;Paper;Small Box;20.08.2018;
9954;18.06.2016;Not Specified;39;217,85;Regular Air;8;Manitoba;Corporate;Office Supplies;Paper;Small Box;20.06.2016;
4647;12.05.2016;Medium;33;1701,47;Regular Air;5,4;Nova Scotia;Corporate;Technology;Telephones and Communication;Small Pack;13.05.2016;
29797;25.06.2017;High;50;793,99;Regular Air;14,5;Nova Scotia;Small Business;Furniture;Office Furnishings;Large Box;27.06.2017;
8231;18.10.2019;Critical;5;117,73;Regular Air;11,2;Ontario;Corporate;Furniture;Office Furnishings;Small Box;19.10.2019;
44992;24.12.2019;Critical;32;1790,68;Regular Air;10,9;Ontario;Corporate;Technology;Office Machines;Medium Box;26.12.2019;
18017;24.03.2017;Critical;22;5567,0987;Delivery Truck;57,9;Quebec;Small Business;Furniture;Tables;Jumbo Box;26.03.2017;
47367;15.04.2018;Medium;7;29,95;Regular Air;1,6;British Columbia;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;15.04.2018;
54787;23.02.2018;High;7;181,92;Regular Air;18,1;Alberta;Home Office;Office Supplies;Paper;Small Box;24.02.2018;
44679;03.06.2019;Medium;22;136,4357;Regular Air;1,6;British Columbia;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;04.06.2019;
43494;02.01.2019;Medium;2;3925,06;Regular Air;15;British Columbia;Consumer;Technology;Office Machines;Medium Box;03.01.2019;
22656;21.12.2017;Not Specified;10;330,95;Express Air;7;Prince Edward Island;Corporate;Technology;Computer Peripherals;Small Box;23.12.2017;
23042;25.04.2016;Medium;20;8611,84;Regular Air;21,4;Yukon;Home Office;Office Supplies;Storage & Organization;Small Box;26.04.2016;
24197;02.02.2017;Low;2;38,14;Regular Air;1,3;Ontario;Small Business;Technology;Telephones and Communication;Small Pack;09.02.2017;
47524;14.04.2017;Medium;40;263,03;Regular Air;1,4;Saskachewan;Corporate;Office Supplies;Paper;Wrap Bag;14.04.2017;
27781;14.09.2018;High;47;193,81;Regular Air;2,7;British Columbia;Small Business;Office Supplies;Envelopes;Small Box;16.09.2018;
32869;26.03.2016;Medium;2;16,33;Regular Air;1,6;Prince Edward Island;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;27.03.2016;
25027;15.12.2016;Medium;25;3836,92;Delivery Truck;46,8;Yukon;Consumer;Furniture;Tables;Jumbo Box;17.12.2016;
11553;17.04.2016;Medium;28;1444,86;Express Air;21,4;British Columbia;Corporate;Office Supplies;Storage & Organization;Small Box;18.04.2016;
8384;04.05.2017;High;37;5281,22;Delivery Truck;38,6;Manitoba;Small Business;Furniture;Bookcases;Jumbo Box;05.05.2017;
40775;16.11.2017;Low;23;299,2;Regular Air;5,5;New Brunswick;Corporate;Furniture;Office Furnishings;Small Box;21.11.2017;
37734;25.12.2016;Critical;42;643,63;Regular Air;5,3;Quebec;Small Business;Furniture;Office Furnishings;Small Pack;26.12.2016;
26661;19.12.2019;Medium;31;1896,28;Regular Air;5,3;Ontario;Corporate;Technology;Telephones and Communication;Small Box;20.12.2019;
31715;09.01.2016;Not Specified;11;73,295;Regular Air;8,1;British Columbia;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;10.01.2016;
3073;07.01.2016;Medium;7;49138,42;Regular Air;26,2;Quebec;Home Office;Technology;Office Machines;Large Box;08.01.2016;
194;04.04.2019;Medium;49;352,06;Regular Air;8,5;Alberta;Corporate;Furniture;Office Furnishings;Wrap Bag;06.04.2019;
50501;28.05.2016;High;31;857,55;Regular Air;6,7;Saskachewan;Corporate;Technology;Office Machines;Medium Box;30.05.2016;
46528;05.12.2016;Medium;43;3188,76;Express Air;40,2;Ontario;Home Office;Furniture;Office Furnishings;Wrap Bag;07.12.2016;
